organization,name,full_name,stargazers_count,language,created_at,updated_at,homepage,fork,description
sinar,Kratos,Sinar/Kratos,7,Ruby,2011-11-07T16:34:42Z,2014-01-14T05:42:47Z,,False,"The MP Tracker. The word ""kratos"" (κράτος) together with ""demos"" form the word ""democracy""."
sinar,sinar.site,Sinar/sinar.site,3,Python,2011-12-05T14:02:10Z,2014-01-04T08:58:58Z,http://sinarproject.org,False,"Sinar Project website buildout (deprecated, site hosted on shared sinarngo.buildout)"
sinar,Malaysian-Bill-Watcher,Sinar/Malaysian-Bill-Watcher,7,JavaScript,2011-12-08T09:25:47Z,2015-02-08T05:21:56Z,,True,Just a simple page to display bill being debated
sinar,news-scrapper,Sinar/news-scrapper,4,PHP,2011-12-30T16:31:32Z,2013-11-27T18:36:27Z,,False,"Scrapes news content from relevant news sites, parses it, tags it to MP's"
sinar,CIDBScraper,Sinar/CIDBScraper,2,Python,2012-04-30T07:05:38Z,2014-04-16T08:28:38Z,,False,CIDBScraper
sinar,cidb_json2db,Sinar/cidb_json2db,1,PHP,2012-05-01T14:45:29Z,2013-06-07T20:10:02Z,,True,
sinar,mykadspr,Sinar/mykadspr,3,Python,2012-05-30T04:03:51Z,2013-02-20T12:52:49Z,,True,MyKAD checking against the SPR database
sinar,malaysiacrime,Sinar/malaysiacrime,2,Python,2012-07-12T12:02:19Z,2013-12-24T00:46:45Z,www.malaysiacrime.com,True,Mapping Crime in Malaysia
sinar,sinar.representatives,Sinar/sinar.representatives,2,Python,2012-07-17T02:27:31Z,2014-12-14T14:53:19Z,,False,Dexterity content types for Malaysian government representatives
sinar,Zelus,Sinar/Zelus,3,Ruby,2012-07-22T12:47:22Z,2013-10-02T06:23:29Z,,False,"A rewrite of Kratos in Sinatra, a refocus, a new start."
sinar,Zelus-Sample,Sinar/Zelus-Sample,1,Ruby,2012-07-22T12:57:22Z,2013-01-11T08:27:08Z,,False,Sample app to Zelus
sinar,agc-law-links,Sinar/agc-law-links,0,Python,2013-01-17T11:37:35Z,2015-09-02T01:45:07Z,,False,This is the scraper that will provide links to laws on the AG Chambers site. Will be use for billwatcher and other project
sinar,fixmystreet,Sinar/fixmystreet,4,Perl,2013-04-18T02:25:15Z,2014-09-09T10:04:27Z,http://aduanku.my,True,"This is mySociety's popular street problem reporting platform, modified for Malaysian local councils"
sinar,malaysian-elections,Sinar/malaysian-elections,3,,2013-04-30T02:20:08Z,2015-03-17T08:07:52Z,,True,Malaysian elections data
sinar,censortests,Sinar/censortests,4,Python,2013-05-02T16:32:06Z,2014-01-15T15:13:19Z,,False,Scripts to test for presence of censorship and packet filters
sinar,real,Sinar/real,0,,2013-06-09T05:50:28Z,2013-06-09T05:50:28Z,,True,Open real data
sinar,sinarngo.buildout,Sinar/sinarngo.buildout,0,Python,2013-06-20T07:41:57Z,2015-04-30T08:48:50Z,,False,A shared buildout for NGO Plone sites
sinar,sinarngo.organization,Sinar/sinarngo.organization,0,Python,2013-06-28T02:50:29Z,2014-05-02T12:15:18Z,,False,Generic NGO Organization content type for Plone
sinar,sinarngo.resource,Sinar/sinarngo.resource,0,Python,2013-06-28T03:58:44Z,2015-04-09T09:37:34Z,,False,"Plone content type for resources used in NGO sites such as training materials, publications etc."
sinar,sinarngo.service,Sinar/sinarngo.service,0,Python,2013-06-28T05:00:43Z,2013-10-28T02:57:48Z,,False,Online communities and services
sinar,sinarngo.pressroom,Sinar/sinarngo.pressroom,0,Python,2013-07-16T01:36:00Z,2014-03-08T15:19:02Z,,False,Press statement and clips content useful for NGO websites.
sinar,sinarngo.multiviews,Sinar/sinarngo.multiviews,0,Python,2013-08-20T02:02:06Z,2014-01-18T03:12:15Z,,False,collective.portlet.multiview templates for Plone base and sinarngo content types
sinar,crc.monitoring,Sinar/crc.monitoring,0,,2013-09-20T07:56:21Z,2013-09-28T11:01:46Z,,False,Child Rights Coalition facility to monitor reports and status of child rights abuses
sinar,mapit,Sinar/mapit,2,Python,2013-09-23T06:48:22Z,2015-06-02T01:56:39Z,,True,A web service to map postcodes to administrative boundaries and more
sinar,BillWatcher-2.0,Sinar/BillWatcher-2.0,4,Python,2013-11-15T14:10:34Z,2015-06-18T18:32:37Z,,True,The new version of Malaysian Parliament BillWatcher
sinar,crimewatch,Sinar/crimewatch,1,,2013-11-17T06:22:45Z,2014-09-02T14:09:50Z,,False,Crime reporting and vizualisation project for Malaysia
sinar,ElectionPromises,Sinar/ElectionPromises,7,,2013-12-19T03:57:56Z,2014-05-26T17:28:25Z,,False,Election promises as Github documents and issues.
sinar,popit,Sinar/popit,2,JavaScript,2014-01-04T01:27:58Z,2015-09-17T01:52:21Z,http://popit.mysociety.org/,True,"PopIt is a way to create, store and share key facts about people, especially their job titles, photo, contact details and career histories - Check the Wiki for more"
sinar,pombola,Sinar/pombola,0,Python,2014-01-04T03:02:30Z,2014-01-04T03:02:31Z,http://www.mysociety.org/international/pombola/,True,"Pombola is a parliamentary monitoring (PMO) platform, its biggest instance is Mzalendo, a volunteer run project whose mission is to ""keep an eye on the Kenyan Parliament""."
sinar,popit-api,Sinar/popit-api,1,JavaScript,2014-01-05T03:05:43Z,2015-09-17T01:52:22Z,,True,PopIt API code - can be used as a standalone PopIt/Popolo API server or embedded in an Express website
sinar,mymp-deploy,Sinar/mymp-deploy,0,Shell,2014-01-10T12:16:52Z,2014-01-14T01:30:02Z,,False,Just a deployment script to automate setup. 
sinar,FixMyStreetScripts,Sinar/FixMyStreetScripts,0,,2014-05-05T05:13:41Z,2014-05-05T05:13:41Z,,False,
sinar,sinarngo.story,Sinar/sinarngo.story,0,Python,2014-08-07T14:15:49Z,2014-09-16T14:41:43Z,,False,Plone content type for NGO type stories and updates
sinar,sinarngo.campaign,Sinar/sinarngo.campaign,0,Python,2014-08-07T15:07:29Z,2014-09-15T14:49:59Z,,False,
sinar,docker-proxy,Sinar/docker-proxy,4,Shell,2014-08-10T05:49:02Z,2015-04-15T16:56:57Z,,False,HTTP proxy powered by Privoxy behind Tor to be used for scraping or anonymous browsing
sinar,fixmystreet-maintenance,Sinar/fixmystreet-maintenance,0,,2014-08-10T11:19:48Z,2014-08-10T11:19:48Z,,False,Maintenance scripts for managing fixmystreet installation
sinar,track-it,Sinar/track-it,0,Python,2014-08-10T11:41:44Z,2014-10-07T06:49:01Z,,False,Person issue tracker
sinar,scraping-scripts,Sinar/scraping-scripts,0,,2014-08-10T12:13:02Z,2014-08-10T12:13:02Z,,False,Various scraping scripts/apps
sinar,collective.popit,Sinar/collective.popit,1,Python,2014-08-20T10:22:18Z,2015-09-17T01:52:23Z,,False,"Reusable components for Plone such as behaviors, portlets and vocabularies using Popit API"
sinar,sinarngo.location,Sinar/sinarngo.location,0,Python,2014-08-29T05:00:06Z,2015-02-08T07:50:47Z,,False,
sinar,sinar.github.io,Sinar/sinar.github.io,0,CSS,2014-09-20T12:35:29Z,2015-03-26T07:30:59Z,,False,
sinar,popit-issues,Sinar/popit-issues,0,,2014-11-09T04:49:44Z,2014-11-09T04:49:44Z,,False,A repo for issues reporting for https://sinar-malaysia.popit.mysociety.org
sinar,cidbdata,Sinar/cidbdata,0,,2014-11-19T12:50:28Z,2014-11-19T12:50:28Z,,False,data set for CIDB
sinar,docker-ooni,Sinar/docker-ooni,1,,2014-11-29T03:03:30Z,2015-01-19T09:16:33Z,,False,Docker packaged ooniprobe
sinar,sinarngo.partner,Sinar/sinarngo.partner,0,Python,2014-12-10T04:08:24Z,2014-12-10T04:09:44Z,,False,Plone package to manage partner related content on public web site
sinar,sinar.mymp,Sinar/sinar.mymp,0,Python,2014-12-10T22:25:57Z,2014-12-10T22:26:18Z,,False,
sinar,home-poplus,Sinar/home-poplus,1,CSS,2014-12-12T11:46:01Z,2014-12-16T11:46:44Z,poplus.org,True,"Website for the POPLUS environment. It serves as a hub for all poplus components, deployments, workspaces, etc."
sinar,MyProcurementDataScrapper,Sinar/MyProcurementDataScrapper,0,Python,2014-12-19T07:02:32Z,2014-12-19T07:02:33Z,,True,Data Scrapper in Python to grab data from MyProcurement website
sinar,sinarngo.activity,Sinar/sinarngo.activity,0,Python,2015-01-23T04:24:17Z,2015-04-23T12:51:53Z,,False,
sinar,sinar_popit_ui,Sinar/sinar_popit_ui,1,HTML,2015-03-10T03:00:22Z,2015-08-13T14:18:06Z,,False,Just a UI app to communicate to popit with extra stuff we need
sinar,MyRepresentative,Sinar/MyRepresentative,0,,2015-03-23T02:16:53Z,2015-03-23T02:43:52Z,,False,This is our new iteration of our Representative Project.
sinar,electoralboundaries,Sinar/electoralboundaries,0,,2015-04-01T07:08:04Z,2015-04-01T07:08:04Z,,False,Malaysion Electoral and Administrative Boundaries
sinar,sinar.templer,Sinar/sinar.templer,0,Python,2015-04-01T11:59:44Z,2015-04-03T12:14:39Z,,True,convenient templer templates for Inigo stuff
sinar,sinarngo.project,Sinar/sinarngo.project,0,Python,2015-04-03T12:25:15Z,2015-04-23T12:45:47Z,,False,
sinar,sinar.website,Sinar/sinar.website,0,,2015-04-30T09:47:05Z,2015-04-30T09:47:05Z,,False,This is a repository for sinarproject.org website. Any issues related to the website can be filed and shared here.
sinar,sinar.electorallookup,Sinar/sinar.electorallookup,0,,2015-05-11T09:46:25Z,2015-05-11T09:49:08Z,,False,A group of python functions to lookup electoral boundaries and representatives.
sinar,sinar.myreps,Sinar/sinar.myreps,0,Python,2015-05-12T03:16:26Z,2015-05-12T10:17:40Z,,False,Python libraries to help lookup information for electoral representatives
sinar,sinar-onetime-script,Sinar/sinar-onetime-script,0,Python,2015-05-28T02:22:03Z,2015-06-17T11:58:47Z,,False,This is our one time script repo
sinar,sinar.theme,Sinar/sinar.theme,0,CSS,2015-06-02T09:25:46Z,2015-06-02T09:25:46Z,,True,
sinar,wakilrakyat.buildout,Sinar/wakilrakyat.buildout,0,Python,2015-06-02T09:52:21Z,2015-06-02T09:52:42Z,,False,Plone development & deployment buildout for Sinar's elected representatives site
sinar,popit.dicapati,Sinar/popit.dicapati,0,Python,2015-06-19T01:30:22Z,2015-06-19T10:37:03Z,,False,Business rules and data integrity tests for Sinar's popit database
sinar,popit_relationship,Sinar/popit_relationship,2,Python,2015-07-09T08:39:48Z,2015-09-17T01:52:19Z,,False,"This is a POC to feed our popit database to graph software, Currently on networkx and neo4j"
sinar,documents.buildout,Sinar/documents.buildout,0,Python,2015-07-21T09:14:38Z,2015-08-05T11:40:26Z,,False,Plone buildout for document centric sites.
sinar,blockedornot.sinarproject.org,Sinar/blockedornot.sinarproject.org,2,JavaScript,2015-07-27T06:28:19Z,2015-10-24T08:18:14Z,,False,This is out site and content checker
sinar,sinar_notifier,Sinar/sinar_notifier,0,Python,2015-08-05T03:30:45Z,2015-08-05T03:47:18Z,,False,Paper Paper!
sinar,sinar.pardocs,Sinar/sinar.pardocs,0,Python,2015-08-12T16:55:45Z,2015-08-12T16:56:02Z,,False,Plone extensions for Malaysian Parliamentary Documents website
sinar,sinar.popit,Sinar/sinar.popit,1,Python,2015-08-12T17:13:42Z,2015-09-17T01:52:17Z,,False,"Generic Plone portlets, behaviours and helper utils for popit databases"
sinar,sinarproject.theme,Sinar/sinarproject.theme,0,,2015-08-19T06:51:33Z,2015-08-19T06:51:33Z,,False,Generic Plone Diazo theme and customizations for Sinar Project websites
sinar,styles,Sinar/styles,0,,2015-08-31T10:45:23Z,2015-08-31T10:45:47Z,,False,Files required to develop style guide.
sinar,datahacking,Sinar/datahacking,0,,2015-09-11T01:28:43Z,2015-09-11T01:28:43Z,,False,"This is where we put our data hacking project. With docs and code, maybe visualization"
sinar,accountable-spec,Sinar/accountable-spec,0,,2015-09-20T10:26:49Z,2015-09-20T10:26:49Z,,False,Specifications/standard for governance issue tracking
sinar,accountable.api,Sinar/accountable.api,0,,2015-09-20T10:29:31Z,2015-09-20T10:29:31Z,,False,API and storage for issues based on accountable-spec
sinar,popit_ng,Sinar/popit_ng,1,Python,2015-09-28T02:31:31Z,2015-10-24T08:25:16Z,,False,Database and API implementation of Popolo standard
opennorth,govkit-ca,opennorth/govkit-ca,11,Ruby,2011-03-01T18:52:45Z,2015-10-10T21:55:32Z,,False,Ruby gem for easy access to Canadian civic data around the web
opennorth,postal_code_to_edid_webservice,opennorth/postal_code_to_edid_webservice,4,Ruby,2011-04-17T01:49:14Z,2015-04-04T16:47:39Z,https://postal-code-to-edid-webservice.herokuapp.com/,False,Postal code to Canadian federal electoral district web service (deprecated)
opennorth,represent-canada,opennorth/represent-canada,30,HTML,2011-12-13T21:37:12Z,2015-10-26T16:49:06Z,http://represent.opennorth.ca/,False,"Point or postcode to electoral district service for Canada, its provinces and municipalities"
opennorth,represent-boundaries,opennorth/represent-boundaries,12,Python,2011-12-17T19:40:47Z,2015-08-12T18:17:46Z,http://represent.poplus.org/,True,"A web API to geographic boundaries loaded from shapefiles, packaged as a Django app"
opennorth,represent-reps,opennorth/represent-reps,2,Python,2011-12-25T18:12:36Z,2015-02-12T16:07:18Z,,False,"A REST API to elected representatives. Part of Represent, the open database of Canadian elected representatives and electoral districts."
opennorth,represent-postcodes,opennorth/represent-postcodes,2,Python,2012-01-29T00:01:24Z,2015-02-12T16:07:14Z,,False,"A REST API to postal codes. Part of Represent, the open database of Canadian elected representatives and electoral districts."
opennorth,wiki,opennorth/wiki,4,,2012-03-09T18:12:47Z,2015-04-17T18:16:01Z,https://github.com/opennorth/wiki/blob/wiki/STATUS.md,False,Non-project related documentation
opennorth,represent-canada-data,opennorth/represent-canada-data,20,Python,2012-05-09T06:32:57Z,2015-10-18T19:44:54Z,http://represent.opennorth.ca/,False,"Digital electoral boundary files for Canada, its provinces and municipalities"
opennorth,citizenbudgetapp.com,opennorth/citizenbudgetapp.com,15,JavaScript,2012-06-19T22:41:26Z,2015-08-25T13:19:28Z,http://www.citizenbudget.com/,False,An open-source online budget simulator for governments
opennorth,open13,opennorth/open13,4,Python,2012-11-06T18:40:10Z,2014-11-28T18:52:40Z,http://open13.ca/,False,"Track legislators, bills, votes, committees and speeches in Canadian provincial and territorial legislatures"
opennorth,comingelections.com,opennorth/comingelections.com,3,Ruby,2013-05-21T16:15:29Z,2015-04-04T16:05:35Z,http://www.comingelections.com/,False,A simple service to alert you of upcoming elections in Canada
opennorth,scrapers_ca_app,opennorth/scrapers_ca_app,1,Python,2013-08-13T21:28:55Z,2015-08-25T01:34:50Z,https://scrapers.herokuapp.com/,False,Canadian legislative scrapers Django app
opennorth,scrapers-ca-ruby,opennorth/scrapers-ca-ruby,1,Ruby,2013-10-27T13:46:45Z,2015-05-08T19:29:59Z,,False,Canadian legislative scrapers in Ruby
opennorth,ckan-automator,opennorth/ckan-automator,1,Python,2014-02-07T18:29:52Z,2015-06-11T16:55:37Z,,False,"Wrapper of the ckanapi package to manage CKAN via the API, mainly for mass operations."
opennorth,represent-canada-images,opennorth/represent-canada-images,0,Ruby,2014-03-27T05:27:41Z,2015-02-26T20:07:47Z,,False,Images of elected officials at all levels of government in Canada
opennorth,jquery-findyourrep-ca,opennorth/jquery-findyourrep-ca,10,JavaScript,2014-03-28T15:47:29Z,2015-07-22T18:26:03Z,http://opennorth.github.io/jquery-findyourrep-ca/,False,  A basic jQuery plugin for finding out who represents you in Canada
opennorth,ckanext-whiterock,opennorth/ckanext-whiterock,1,HTML,2014-05-07T17:33:51Z,2015-06-14T13:03:31Z,,False,CKAN extension for City of White Rock
opennorth,represent.poplus.org,opennorth/represent.poplus.org,0,CSS,2014-06-27T19:57:18Z,2015-01-31T03:05:21Z,http://represent.poplus.org/,False,
opennorth,odresearch,opennorth/odresearch,0,JavaScript,2014-08-07T05:08:27Z,2015-04-09T23:02:25Z,https://opennorth.github.io/odresearch/,False,"Map of open data across Canadian municipalities with populations greater than 30,000"
opennorth,citizen_budget_model,opennorth/citizen_budget_model,1,Ruby,2014-08-22T00:01:45Z,2015-05-01T17:00:41Z,,False,The Citizen Budget budget simulation model
opennorth,inventory,opennorth/inventory,4,Python,2014-09-19T17:36:24Z,2015-04-29T21:33:06Z,,False,Open data standards inventory
opennorth,readyreckoner.ca,opennorth/readyreckoner.ca,0,JavaScript,2014-10-01T22:38:29Z,2015-05-04T20:40:47Z,http://www.readyreckoner.ca/,False,Broadly estimate the revenue impacts of changes to the federal tax system
opennorth,opennorth.ca,opennorth/opennorth.ca,0,HTML,2015-01-19T04:27:12Z,2015-04-14T00:04:08Z,http://www.opennorth.ca/,False,
opennorth,ovc-vdm,opennorth/ovc-vdm,0,JavaScript,2015-02-11T17:59:53Z,2015-06-10T17:40:33Z,,False,Outil de visualisation des contrats. Tool to visualize contract data + Open contracting-based API
opennorth,represent-canada-csv-proxy,opennorth/represent-canada-csv-proxy,0,Ruby,2015-02-12T17:07:44Z,2015-04-08T15:50:53Z,,False,Proxies Google Sheets with elected officials' contact information for Represent
opennorth,redirector,opennorth/redirector,0,Ruby,2015-02-26T21:29:02Z,2015-04-17T18:15:08Z,,False,A simple Sinatra redirection app
opennorth,represent-canada-popolo-proxy,opennorth/represent-canada-popolo-proxy,0,Ruby,2015-03-08T18:16:10Z,2015-03-19T19:52:32Z,,False, Proxies Popolo JSON with elected officials' contact information for Represent 
opennorth,theme,opennorth/theme,0,CSS,2015-04-09T23:40:52Z,2015-08-24T16:32:19Z,,False,Theme for opennorth.ca and nordouvert.ca
opennorth,nordouvert.ca,opennorth/nordouvert.ca,0,HTML,2015-04-10T00:50:32Z,2015-04-14T00:04:19Z,http://www.nordouvert.ca/,False,
opennorth,sfm-proxy,opennorth/sfm-proxy,0,Ruby,2015-04-17T02:02:32Z,2015-10-13T19:20:40Z,,False,Security Force Monitor CSV proxy
opennorth,budget.kievcity.gov.ua,opennorth/budget.kievcity.gov.ua,0,,2015-10-16T15:19:35Z,2015-10-16T15:22:54Z,https://budget.kievcity.gov.ua/,False,
okfn,ckan-old,okfn/ckan-old,4,Python,2011-02-12T12:50:58Z,2014-03-23T08:33:23Z,http://bitbucket.org/okfn/ckan,False,MIRROR of primary mercurial repository for CKAN data hub software. Not guaranteed to be up to date.
