organization,repository,login,contributions,html_url,url
mysociety,popit-python,klrkdekira,1,https://github.com/klrkdekira,https://api.github.com/users/klrkdekira
mysociety,adminbootstraptheme,sebbacon,80,https://github.com/sebbacon,https://api.github.com/users/sebbacon
mysociety,adminbootstraptheme,crowbot,41,https://github.com/crowbot,https://api.github.com/users/crowbot
mysociety,adminbootstraptheme,robinhouston,38,https://github.com/robinhouston,https://api.github.com/users/robinhouston
mysociety,adminbootstraptheme,henare,3,https://github.com/henare,https://api.github.com/users/henare
mysociety,allourideas.org,dkapadia,487,https://github.com/dkapadia,https://api.github.com/users/dkapadia
mysociety,allourideas.org,lukebaker,459,https://github.com/lukebaker,https://api.github.com/users/lukebaker
mysociety,allourideas.org,chap,179,https://github.com/chap,https://api.github.com/users/chap
mysociety,allourideas.org,croaky,166,https://github.com/croaky,https://api.github.com/users/croaky
mysociety,allourideas.org,pius,160,https://github.com/pius,https://api.github.com/users/pius
mysociety,allourideas.org,tubergen,103,https://github.com/tubergen,https://api.github.com/users/tubergen
mysociety,allourideas.org,Jedidiah,20,https://github.com/Jedidiah,https://api.github.com/users/Jedidiah
mysociety,allourideas.org,dmitrig,7,https://github.com/dmitrig,https://api.github.com/users/dmitrig
mysociety,allourideas.org,robinhouston,7,https://github.com/robinhouston,https://api.github.com/users/robinhouston
mysociety,allourideas.org,pld,6,https://github.com/pld,https://api.github.com/users/pld
mysociety,allourideas.org,msalganik,6,https://github.com/msalganik,https://api.github.com/users/msalganik
mysociety,allourideas.org,adamwiggins,2,https://github.com/adamwiggins,https://api.github.com/users/adamwiggins
mysociety,alavetelitheme,crowbot,82,https://github.com/crowbot,https://api.github.com/users/crowbot
mysociety,alavetelitheme,wrightmartin,43,https://github.com/wrightmartin,https://api.github.com/users/wrightmartin
mysociety,alavetelitheme,sebbacon,30,https://github.com/sebbacon,https://api.github.com/users/sebbacon
mysociety,alavetelitheme,garethrees,19,https://github.com/garethrees,https://api.github.com/users/garethrees
mysociety,alavetelitheme,mhl,13,https://github.com/mhl,https://api.github.com/users/mhl
mysociety,alavetelitheme,dcabo,4,https://github.com/dcabo,https://api.github.com/users/dcabo
mysociety,alavetelitheme,zarino,4,https://github.com/zarino,https://api.github.com/users/zarino
mysociety,alavetelitheme,scjody,1,https://github.com/scjody,https://api.github.com/users/scjody
mysociety,alavetelitheme,robinhouston,1,https://github.com/robinhouston,https://api.github.com/users/robinhouston
mysociety,pairwise-api,lukebaker,225,https://github.com/lukebaker,https://api.github.com/users/lukebaker
mysociety,pairwise-api,dkapadia,179,https://github.com/dkapadia,https://api.github.com/users/dkapadia
mysociety,pairwise-api,croaky,166,https://github.com/croaky,https://api.github.com/users/croaky
mysociety,pairwise-api,dmitrig,11,https://github.com/dmitrig,https://api.github.com/users/dmitrig
mysociety,pairwise-api,vitorbaptista,9,https://github.com/vitorbaptista,https://api.github.com/users/vitorbaptista
mysociety,pairwise-api,robinhouston,8,https://github.com/robinhouston,https://api.github.com/users/robinhouston
mysociety,pairwise-api,chap,7,https://github.com/chap,https://api.github.com/users/chap
mysociety,pairwise-api,pius,3,https://github.com/pius,https://api.github.com/users/pius
mysociety,pairwise-api,adamwiggins,2,https://github.com/adamwiggins,https://api.github.com/users/adamwiggins
mysociety,pairwise-api,msalganik,2,https://github.com/msalganik,https://api.github.com/users/msalganik
mysociety,sayit,dracos,502,https://github.com/dracos,https://api.github.com/users/dracos
mysociety,sayit,wrightmartin,213,https://github.com/wrightmartin,https://api.github.com/users/wrightmartin
mysociety,sayit,stevenday,187,https://github.com/stevenday,https://api.github.com/users/stevenday
mysociety,sayit,osfameron,118,https://github.com/osfameron,https://api.github.com/users/osfameron
mysociety,sayit,duncanparkes,93,https://github.com/duncanparkes,https://api.github.com/users/duncanparkes
mysociety,sayit,evdb,47,https://github.com/evdb,https://api.github.com/users/evdb
mysociety,sayit,jpmckinney,40,https://github.com/jpmckinney,https://api.github.com/users/jpmckinney
mysociety,sayit,zarino,39,https://github.com/zarino,https://api.github.com/users/zarino
mysociety,sayit,mhl,34,https://github.com/mhl,https://api.github.com/users/mhl
mysociety,sayit,girogiro,3,https://github.com/girogiro,https://api.github.com/users/girogiro
mysociety,sayit,davewhiteland,1,https://github.com/davewhiteland,https://api.github.com/users/davewhiteland
mysociety,sayit,chrismytton,1,https://github.com/chrismytton,https://api.github.com/users/chrismytton
mysociety,sayit,ironchicken,1,https://github.com/ironchicken,https://api.github.com/users/ironchicken
mysociety,sayit,struan,1,https://github.com/struan,https://api.github.com/users/struan
mysociety,django-select-time-widget,antihero,5,https://github.com/antihero,https://api.github.com/users/antihero
mysociety,django-select-time-widget,duncanparkes,3,https://github.com/duncanparkes,https://api.github.com/users/duncanparkes
mysociety,django-select-time-widget,leetrout,1,https://github.com/leetrout,https://api.github.com/users/leetrout
mysociety,freebmd,stevenday,14,https://github.com/stevenday,https://api.github.com/users/stevenday
mysociety,spoke,stevenday,219,https://github.com/stevenday,https://api.github.com/users/stevenday
mysociety,spoke,mhl,17,https://github.com/mhl,https://api.github.com/users/mhl
mysociety,spoke,dracos,6,https://github.com/dracos,https://api.github.com/users/dracos
mysociety,spoke,evdb,1,https://github.com/evdb,https://api.github.com/users/evdb
mysociety,spoke,jpmckinney,1,https://github.com/jpmckinney,https://api.github.com/users/jpmckinney
mysociety,node-underscore-template-additions,evdb,17,https://github.com/evdb,https://api.github.com/users/evdb
mysociety,node-underscore-template-additions,donniet,1,https://github.com/donniet,https://api.github.com/users/donniet
mysociety,rails,dhh,3388,https://github.com/dhh,https://api.github.com/users/dhh
mysociety,rails,jeremy,3344,https://github.com/jeremy,https://api.github.com/users/jeremy
mysociety,rails,josevalim,2496,https://github.com/josevalim,https://api.github.com/users/josevalim
mysociety,rails,tenderlove,2225,https://github.com/tenderlove,https://api.github.com/users/tenderlove
mysociety,rails,fxn,1574,https://github.com/fxn,https://api.github.com/users/fxn
mysociety,rails,josh,1106,https://github.com/josh,https://api.github.com/users/josh
mysociety,rails,spastorino,1039,https://github.com/spastorino,https://api.github.com/users/spastorino
mysociety,rails,vijaydev,881,https://github.com/vijaydev,https://api.github.com/users/vijaydev
mysociety,rails,jonleighton,876,https://github.com/jonleighton,https://api.github.com/users/jonleighton
mysociety,rails,lifo,849,https://github.com/lifo,https://api.github.com/users/lifo
mysociety,rails,rafaelfranca,813,https://github.com/rafaelfranca,https://api.github.com/users/rafaelfranca
mysociety,rails,carlosantoniodasilva,675,https://github.com/carlosantoniodasilva,https://api.github.com/users/carlosantoniodasilva
mysociety,rails,NZKoz,550,https://github.com/NZKoz,https://api.github.com/users/NZKoz
mysociety,rails,miloops,472,https://github.com/miloops,https://api.github.com/users/miloops
mysociety,rails,drogus,469,https://github.com/drogus,https://api.github.com/users/drogus
mysociety,rails,technoweenie,461,https://github.com/technoweenie,https://api.github.com/users/technoweenie
mysociety,rails,wycats,430,https://github.com/wycats,https://api.github.com/users/wycats
mysociety,rails,radar,395,https://github.com/radar,https://api.github.com/users/radar
mysociety,rails,jamis,352,https://github.com/jamis,https://api.github.com/users/jamis
mysociety,rails,guilleiguaran,248,https://github.com/guilleiguaran,https://api.github.com/users/guilleiguaran
mysociety,rails,neerajdotname,243,https://github.com/neerajdotname,https://api.github.com/users/neerajdotname
mysociety,rails,arunagw,243,https://github.com/arunagw,https://api.github.com/users/arunagw
mysociety,rails,mikel,238,https://github.com/mikel,https://api.github.com/users/mikel
mysociety,rails,ffmike,234,https://github.com/ffmike,https://api.github.com/users/ffmike
mysociety,rails,seckar,231,https://github.com/seckar,https://api.github.com/users/seckar
mysociety,rails,pixeltrix,221,https://github.com/pixeltrix,https://api.github.com/users/pixeltrix
mysociety,rails,amatsuda,170,https://github.com/amatsuda,https://api.github.com/users/amatsuda
mysociety,rails,kennyj,170,https://github.com/kennyj,https://api.github.com/users/kennyj
mysociety,rails,fcheung,148,https://github.com/fcheung,https://api.github.com/users/fcheung
mysociety,rails,smartinez87,148,https://github.com/smartinez87,https://api.github.com/users/smartinez87
mysociety,rails,sikachu,142,https://github.com/sikachu,https://api.github.com/users/sikachu
mysociety,rails,oscardelben,138,https://github.com/oscardelben,https://api.github.com/users/oscardelben
mysociety,rails,lest,136,https://github.com/lest,https://api.github.com/users/lest
mysociety,rails,gbuesing,129,https://github.com/gbuesing,https://api.github.com/users/gbuesing
mysociety,rails,joshk,116,https://github.com/joshk,https://api.github.com/users/joshk
mysociety,rails,avakhov,103,https://github.com/avakhov,https://api.github.com/users/avakhov
mysociety,rails,FooBarWidget,102,https://github.com/FooBarWidget,https://api.github.com/users/FooBarWidget
mysociety,rails,svenfuchs,100,https://github.com/svenfuchs,https://api.github.com/users/svenfuchs
mysociety,rails,sstephenson,96,https://github.com/sstephenson,https://api.github.com/users/sstephenson
mysociety,rails,steveklabnik,95,https://github.com/steveklabnik,https://api.github.com/users/steveklabnik
mysociety,rails,jaimeiniesta,90,https://github.com/jaimeiniesta,https://api.github.com/users/jaimeiniesta
mysociety,rails,jasonnoble,88,https://github.com/jasonnoble,https://api.github.com/users/jasonnoble
mysociety,rails,rizwanreza,87,https://github.com/rizwanreza,https://api.github.com/users/rizwanreza
mysociety,rails,vatrai,84,https://github.com/vatrai,https://api.github.com/users/vatrai
mysociety,rails,goncalossilva,77,https://github.com/goncalossilva,https://api.github.com/users/goncalossilva
mysociety,rails,bitserf,77,https://github.com/bitserf,https://api.github.com/users/bitserf
mysociety,rails,bogdan,67,https://github.com/bogdan,https://api.github.com/users/bogdan
mysociety,rails,rohit,66,https://github.com/rohit,https://api.github.com/users/rohit
mysociety,rails,asanghi,59,https://github.com/asanghi,https://api.github.com/users/asanghi
mysociety,rails,senny,58,https://github.com/senny,https://api.github.com/users/senny
mysociety,rails,tarmo,58,https://github.com/tarmo,https://api.github.com/users/tarmo
mysociety,rails,nashby,57,https://github.com/nashby,https://api.github.com/users/nashby
mysociety,rails,cassiomarques,56,https://github.com/cassiomarques,https://api.github.com/users/cassiomarques
mysociety,rails,rsim,56,https://github.com/rsim,https://api.github.com/users/rsim
mysociety,rails,agis-,55,https://github.com/agis-,https://api.github.com/users/agis-
mysociety,rails,madrobby,53,https://github.com/madrobby,https://api.github.com/users/madrobby
mysociety,rails,marcandre,51,https://github.com/marcandre,https://api.github.com/users/marcandre
mysociety,rails,dmathieu,48,https://github.com/dmathieu,https://api.github.com/users/dmathieu
mysociety,rails,schneems,45,https://github.com/schneems,https://api.github.com/users/schneems
mysociety,rails,nicksieger,45,https://github.com/nicksieger,https://api.github.com/users/nicksieger
mysociety,rails,r00k,44,https://github.com/r00k,https://api.github.com/users/r00k
mysociety,rails,karmi,43,https://github.com/karmi,https://api.github.com/users/karmi
mysociety,rails,bensie,42,https://github.com/bensie,https://api.github.com/users/bensie
mysociety,rails,tilsammans,41,https://github.com/tilsammans,https://api.github.com/users/tilsammans
mysociety,rails,mislav,41,https://github.com/mislav,https://api.github.com/users/mislav
mysociety,rails,dasch,39,https://github.com/dasch,https://api.github.com/users/dasch
mysociety,rails,dchelimsky,39,https://github.com/dchelimsky,https://api.github.com/users/dchelimsky
mysociety,rails,thedarkone,38,https://github.com/thedarkone,https://api.github.com/users/thedarkone
mysociety,rails,toretore,37,https://github.com/toretore,https://api.github.com/users/toretore
mysociety,rails,norman,36,https://github.com/norman,https://api.github.com/users/norman
mysociety,rails,ernie,35,https://github.com/ernie,https://api.github.com/users/ernie
mysociety,rails,alloy,34,https://github.com/alloy,https://api.github.com/users/alloy
mysociety,rails,foobarfighter,34,https://github.com/foobarfighter,https://api.github.com/users/foobarfighter
mysociety,rails,chuyeow,34,https://github.com/chuyeow,https://api.github.com/users/chuyeow
mysociety,rails,zilkey,33,https://github.com/zilkey,https://api.github.com/users/zilkey
mysociety,rails,al2o3cr,33,https://github.com/al2o3cr,https://api.github.com/users/al2o3cr
mysociety,rails,erikstmartin,33,https://github.com/erikstmartin,https://api.github.com/users/erikstmartin
mysociety,rails,bcardarella,33,https://github.com/bcardarella,https://api.github.com/users/bcardarella
mysociety,rails,franckverrot,32,https://github.com/franckverrot,https://api.github.com/users/franckverrot
mysociety,rails,rhulse,31,https://github.com/rhulse,https://api.github.com/users/rhulse
mysociety,rails,Manfred,30,https://github.com/Manfred,https://api.github.com/users/Manfred
mysociety,rails,lukaszx0,28,https://github.com/lukaszx0,https://api.github.com/users/lukaszx0
